name,year,domestic_gross,mojo_id,imdb_id
Rachel Getting Married,2008.0,12796841.0,rl2322236929,tt1084950
Penelope,2008.0,10011996.0,rl476612097,tt0472160
The Kite Runner,2008.0,15800078.0,rl2539423233,tt0419887
Michael Clayton,2008.0,49033882.0,rl1147307521,tt0465538
The Express,2008.0,9793406.0,rl1330677249,tt0469903
U2,2008.0,10363341.0,rl1215727105,tt0892375
Smart People,2008.0,9511289.0,rl745571841,tt0858479
The Visitor,2008.0,9427089.0,rl2927199745,tt0857191
The Boy in the Striped Pajamas,2008.0,9046156.0,rl4014376449,tt0914798
Sex Drive,2008.0,8402485.0,rl2960033281,tt1135985
Punisher: War Zone,2008.0,8050977.0,rl1751811585,tt0450314
Miracle at St. Anna,2008.0,7919117.0,rl4100097537,tt1046997
City of Ember,2008.0,7873007.0,rl3645605377,tt0970411
Cadillac Records,2008.0,8195551.0,rl961054209,tt1042877
In Bruges,2008.0,7800824.0,rl2841347585,tt0780536
Expelled: No Intelligence Allowed,2008.0,7720487.0,rl1397786113,tt1091617
Over Her Dead Body,2008.0,7563670.0,rl1802077697,tt0785007
Nothing Like the Holidays,2008.0,7503736.0,rl2220393985,tt1151915
How She Move,2008.0,7070641.0,rl3076032001,tt0770810
An American Carol,2008.0,7013191.0,rl1279493633,tt1190617
The Orphanage,2008.0,7161284.0,rl3311830529,tt0464141
Strange Wilderness,2008.0,6575282.0,rl91391489,tt0489282
Brideshead Revisited,2008.0,6432256.0,rl524912129,tt0412536
The Rocker,2008.0,6409528.0,rl1315735041,tt1031969
Tell No One,2008.0,6177192.0,rl3916793345,tt0362225
Run Fatboy Run,2008.0,6003262.0,rl1030718977,tt0425413
Gran Torino,2008.0,148095302.0,rl240616961,tt1205489
Mongol: The Rise of Genghis Khan,2008.0,5705761.0,rl275088897,tt0416044
RocknRolla,2008.0,5700626.0,rl1181517313,tt1032755
Shine a Light,2008.0,5505267.0,rl3295577601,tt0893382
The Counterfeiters,2008.0,5488570.0,rl390956545,tt0813547
Walk Hard: The Dewey Cox Story,2008.0,18317151.0,rl3631842817,tt0841046
Dolphins and Whales 3D: Tribes of the Ocean,2008.0,7714996.0,rl827229697,tt0996382
The Diving Bell and the Butterfly,2008.0,6003227.0,rl3780085249,tt0401383
Hamlet 2,2008.0,4886216.0,rl878085633,tt1104733
Magnificent Desolation: Walking on the Moon,2008.0,34137524.0,rl2791343617,tt0401623
The Savages,2008.0,6623082.0,rl2741995009,tt0775529
In the Name of the King: A Dungeon Siege Tale,2008.0,4775656.0,rl408585729,tt0460780
College,2008.0,4694636.0,rl1128957441,tt0844671
Deception,2008.0,4598506.0,rl3361637889,tt0800240
Flash of Genius,2008.0,4442377.0,rl3444803073,tt1054588
Space Station 3D,2008.0,93383953.0,rl3866134017,tt0290296
Frost/Nixon,2008.0,18622031.0,rl324371969,tt0870111
Persepolis,2008.0,4445756.0,rl1869121025,tt0808417
Witless Protection,2008.0,4161625.0,rl4001072641,tt1001562
Bottle Shock,2008.0,4078607.0,rl2621867521,tt0914797
Young@Heart,2008.0,3992189.0,rl2239399425,tt1047007
Charlie Bartlett,2008.0,3951699.0,rl541820417,tt0423977
Transformers: Revenge of the Fallen,2009.0,402111870.0,rl3027731969,tt1055369
Harry Potter and the Half-Blood Prince,2009.0,301959197.0,rl1231783425,tt0417741
Up,2009.0,293004164.0,rl3245770241,tt1049413
The Twilight Saga: New Moon,2009.0,296623634.0,rl3479471617,tt1259571
Avatar,2009.0,749766139.0,rl876971521,tt0499549
The Hangover,2009.0,277322503.0,rl643204609,tt1119646
Star Trek,2009.0,257730019.0,rl2876474881,tt0796366
Monsters vs. Aliens,2009.0,198351526.0,rl224757249,tt0892782
Ice Age: Dawn of the Dinosaurs,2009.0,196573705.0,rl3310913025,tt1080016
The Blind Side,2009.0,255959475.0,rl3796338177,tt0878804
X-Men Origins: Wolverine,2009.0,179883157.0,rl3262875137,tt0458525
Night at the Museum: Battle of the Smithsonian,2009.0,177243721.0,rl2070382081,tt1078912
The Proposal,2009.0,163958031.0,rl577406465,tt1041829
2012,2009.0,166112167.0,rl1833010689,tt1190080
Fast & Furious,2009.0,155064265.0,rl693339649,tt1013752
G.I. Joe: The Rise of Cobra,2009.0,150201498.0,rl1062503937,tt1046173
Paul Blart: Mall Cop,2009.0,146336178.0,rl4016080385,tt1114740
Taken,2009.0,145000989.0,rl1635091969,tt0936501
Gran Torino,2009.0,148095302.0,rl240616961,tt1205489
A Christmas Carol,2009.0,137855863.0,rl2605417985,tt1067106
Angels & Demons,2009.0,133375846.0,rl3443754497,tt0808151
Terminator Salvation,2009.0,125322469.0,rl3430254081,tt0438488
Cloudy with a Chance of Meatballs,2009.0,124870275.0,rl4883969,tt0844471
Alvin and the Chipmunks: The Squeakquel,2009.0,219614612.0,rl1816364545,tt1231580
Inglourious Basterds,2009.0,120540719.0,rl4217079297,tt0361748
G-Force,2009.0,119436770.0,rl4015359489,tt0436339
Slumdog Millionaire,2009.0,141319928.0,rl1047561729,tt1010048
District 9,2009.0,115646235.0,rl3914302977,tt1136608
Couples Retreat,2009.0,109204945.0,rl223184385,tt1078940
Paranormal Activity,2009.0,107918810.0,rl2355725825,tt1179904
Watchmen,2009.0,107509799.0,rl41453057,tt0409459
Sherlock Holmes,2009.0,209028679.0,rl3597567489,tt0988045
Public Enemies,2009.0,97104620.0,rl40535553,tt1152836
Julie & Julia,2009.0,94125426.0,rl2740815361,tt1135503
He's Just Not That Into You,2009.0,93953653.0,rl1784251905,tt1001508
Madea Goes to Jail,2009.0,90508336.0,rl1113622017,tt1142800
The Ugly Truth,2009.0,88915214.0,rl1299613185,tt1142988
Knowing,2009.0,79957634.0,rl4267476481,tt0448011
Hannah Montana: The Movie,2009.0,79576189.0,rl492209665,tt1114677
Where the Wild Things Are,2009.0,77233467.0,rl964396545,tt0386117
The Princess and the Frog,2009.0,104400899.0,rl3916137985,tt0780521
Zombieland,2009.0,75590286.0,rl847087105,tt1156398
Coraline,2009.0,75286229.0,rl793609729,tt0327597
The Curious Case of Benjamin Button,2009.0,127509326.0,rl4098721281,tt0421715
Hotel for Dogs,2009.0,73034460.0,rl190350849,tt0785006
Law Abiding Citizen,2009.0,73357727.0,rl3948905985,tt1197624
This Is It,2009.0,72091016.0,rl1130530305,tt1477715
"I Love You, Man",2009.0,71440011.0,rl1968932353,tt1155056
Marley & Me,2009.0,143153751.0,rl1466140161,tt0822832
Obsessed,2009.0,68261644.0,rl543589889,tt1198138
Race to Witch Mountain,2009.0,67172594.0,rl2540340737,tt1075417
The Final Destination,2009.0,66477700.0,rl2975041025,tt1144884
The Taking of Pelham 123,2009.0,65452312.0,rl1551205889,tt1111422
Friday the 13th,2009.0,65002019.0,rl945128961,tt0758746
17 Again,2009.0,64167069.0,rl4294145,tt0974661
The Time Traveler's Wife,2009.0,63414846.0,rl3967059457,tt0452694
Brüno,2009.0,60054530.0,rl3158935041,tt0889583
Bride Wars,2009.0,58715510.0,rl290031105,tt0901476
The Haunting in Connecticut,2009.0,55389516.0,rl2723579393,tt0492044
Ghosts of Girlfriends Past,2009.0,55250026.0,rl3847587329,tt0821640
Bedtime Stories,2009.0,110101975.0,rl1933870593,tt0960731
Funny People,2009.0,51855045.0,rl1951761921,tt1201167
I Can Do Bad All by Myself,2009.0,51733921.0,rl3227026945,tt1385912
My Bloody Valentine,2009.0,51545952.0,rl358909441,tt1179891
Land of the Lost,2009.0,49438370.0,rl1902085633,tt0457400
My Sister's Keeper,2009.0,49200230.0,rl1550091777,tt1078588
Old Dogs,2009.0,49492060.0,rl1835435521,tt0976238
Underworld: Rise of the Lycans,2009.0,45802315.0,rl2155251201,tt0834001
Confessions of a Shopaholic,2009.0,44277350.0,rl4014638593,tt1093908
Year One,2009.0,43337279.0,rl3178923521,tt1045778
The Unborn,2009.0,42670410.0,rl3161884161,tt1139668
Precious,2009.0,47566524.0,rl2875950593,tt0929632
Valkyrie,2009.0,83077833.0,rl460948993,tt0985699
Drag Me to Hell,2009.0,42100625.0,rl1380877825,tt1127180
Orphan,2009.0,41596251.0,rl3261498881,tt1148204
Duplicity,2009.0,40572825.0,rl3696133633,tt1135487
It's Complicated,2009.0,112735375.0,rl2942600705,tt1230414
Planet 51,2009.0,42194060.0,rl3580397057,tt0762125
Surrogates,2009.0,38577772.0,rl3883042305,tt0986263
Yes Man,2009.0,97690976.0,rl2860156417,tt1068680
Ninja Assassin,2009.0,38122883.0,rl1583842817,tt1186367
State of Play,2009.0,37017955.0,rl2423490049,tt0473705
Notorious,2009.0,36843682.0,rl3915875841,tt0472198
The Pink Panther 2,2009.0,35922978.0,rl2372437505,tt0838232
All About Steve,2009.0,33862903.0,rl1044612609,tt0881891
Up in the Air,2009.0,83823381.0,rl3346433537,tt1193138
Halloween II,2009.0,33392973.0,rl3327624705,tt1311067
The Informant!,2009.0,33316821.0,rl4166747649,tt1130080
The Last House on the Left,2009.0,32752215.0,rl3160376833,tt0844708
The Reader,2009.0,34194407.0,rl544048641,tt0976051
500 Days of Summer,2009.0,32391374.0,rl3913385473,tt1022603
Earth,2009.0,32011576.0,rl3327034881,tt0393597
The Men Who Stare at Goats,2009.0,32428195.0,rl140674561,tt1234548
Push,2009.0,31811527.0,rl1365935617,tt0465580
9,2009.0,31749894.0,rl1010861569,tt0472033
The Soloist,2009.0,31720158.0,rl1366328833,tt0821642
Toy Story2009 Re-release,2009.0,30702446.0,rl1366787585,tt0114709
The Stepfather,2009.0,29062561.0,rl3765667329,tt0814335
Defiance,2009.0,28644813.0,rl1011844609,tt1034303
The Uninvited,2009.0,28596818.0,rl3967190529,tt0815245
Saw VI,2009.0,27693292.0,rl2389673473,tt1233227
Invictus,2009.0,37491364.0,rl827426305,tt1057500
Brothers,2009.0,28544157.0,rl1095337473,tt0765010
Dance Flick,2009.0,25662155.0,rl1819837953,tt1153706
The International,2009.0,25450527.0,rl895124993,tt0963178
The Fourth Kind,2009.0,25486040.0,rl2589099521,tt1220198
Aliens in the Attic,2009.0,25200412.0,rl2037679617,tt0775552
The Wrestler,2009.0,26238243.0,rl1954186753,tt1125849
Seven Pounds,2009.0,69951824.0,rl1148093953,tt0814314
Observe and Report,2009.0,24007324.0,rl795248129,tt1197628
Fighting,2009.0,23091010.0,rl1230210561,tt1082601
Love Happens,2009.0,22965110.0,rl2927068673,tt0899106
Revolutionary Road,2009.0,22911480.0,rl3614279169,tt0959337
Fame,2009.0,22455510.0,rl4031809025,tt1016075
Twilight,2009.0,192769854.0,rl58099201,tt1099212
Doubt,2009.0,33446470.0,rl2068743681,tt0918927
Shorts,2009.0,20919166.0,rl493979137,tt1100119
Gamer,2009.0,20534907.0,rl1414891009,tt1034032
Did You Hear About the Morgans?,2009.0,29580087.0,rl2624357889,tt1314228
Astro Boy,2009.0,19551067.0,rl3947005441,tt0375568
Under the Sea 3D,2009.0,36262926.0,rl2474018305,tt1020876
Jonas Brothers: The 3D Concert Experience,2009.0,19162740.0,rl1566410241,tt1229827
Fantastic Mr. Fox,2009.0,21002919.0,rl3847259649,tt0432283
The Invention of Lying,2009.0,18451251.0,rl1433699841,tt1058017
Inkheart,2009.0,17303424.0,rl4116416001,tt0494238
Milk,2009.0,31841299.0,rl2975237633,tt1013753
Fired Up!,2009.0,17231291.0,rl2471724545,tt1083456
The Tale of Despereaux,2009.0,50877145.0,rl1366656513,tt0420238
New in Town,2009.0,16734283.0,rl1280017921,tt1095174
Jennifer's Body,2009.0,16204793.0,rl811435521,tt1131734
Imagine That,2009.0,16123323.0,rl3748103681,tt0780567
Adventureland,2009.0,16044025.0,rl1598064129,tt1091722
A Perfect Getaway,2009.0,15515460.0,rl2087224833,tt0971209
Armored,2009.0,15988876.0,rl3024258561,tt0913354
"The Goods: Live Hard, Sell Hard",2009.0,15122676.0,rl3612640769,tt1092633
Ponyo,2009.0,15090399.0,rl2120975873,tt0876563
The Box,2009.0,15051977.0,rl2353432065,tt0362478
"I Love You, Beth Cooper",2009.0,14800725.0,rl2002486785,tt1032815
Last Chance Harvey,2009.0,14889042.0,rl1398769153,tt1046947
Capitalism: A Love Story,2009.0,14363397.0,rl3110241793,tt1232207
Frost/Nixon,2009.0,18622031.0,rl324371969,tt0870111
Amelia,2009.0,14246488.0,rl1413711361,tt1129445
Cirque du Freak: The Vampire's Assistant,2009.0,13869515.0,rl3930818049,tt0450405
Crank: High Voltage,2009.0,13684249.0,rl1783465473,tt1121931
Whip It,2009.0,13043363.0,rl897287681,tt1172233
The Hurt Locker,2009.0,17017811.0,rl3831006721,tt0887912
12 Rounds,2009.0,12234694.0,rl440501761,tt1160368
The Day the Earth Stood Still,2009.0,79366978.0,rl1548518913,tt0970416
Sunshine Cleaning,2009.0,12062558.0,rl2373092865,tt0862846
Sorority Row,2009.0,11965282.0,rl2356184577,tt1232783
Extract,2009.0,10823158.0,rl1129350657,tt1225822
Not Easily Broken,2009.0,10572742.0,rl4167534081,tt0795438
Pandorum,2009.0,10330853.0,rl3026814465,tt1188729
Whiteout,2009.0,10275638.0,rl310085121,tt0365929
Next Day Air,2009.0,10027047.0,rl828868097,tt1097013
Nine,2009.0,19676965.0,rl1667728897,tt0875034
The Boondock Saints II: All Saints Day,2009.0,10273188.0,rl3158738433,tt1300851
Away We Go,2009.0,9451946.0,rl642090497,tt1176740
Dragonball Evolution,2009.0,9362785.0,rl1447986689,tt1098327
Everybody's Fine,2009.0,9208876.0,rl139494913,tt0780511
A Serious Man,2009.0,9228768.0,rl1382974977,tt1019452
Street Fighter: The Legend of Chun-Li,2009.0,8742261.0,rl1953662465,tt0891592
Bolt,2009.0,114053579.0,rl1531348481,tt0397892
My Life in Ruins,2009.0,8665206.0,rl1784972801,tt0865559
The Boat That Rocked,2009.0,8017917.0,rl122062337,tt1131729
The Collector,2009.0,7712114.0,rl1112180225,tt0844479
An Education,2009.0,12574914.0,rl38897153,tt1174732
Taking Woodstock,2009.0,7460204.0,rl1567983105,tt1127896
The Spirit,2009.0,19806188.0,rl628327937,tt0831887
Post Grad,2009.0,6380019.0,rl1516996097,tt1142433
The Road,2009.0,8117000.0,rl1953269249,tt0898367
Four Christmases,2009.0,120146040.0,rl2689762817,tt0369436
Coco Before Chanel,2009.0,6113834.0,rl1833600513,tt1035736
Whatever Works,2009.0,5306706.0,rl4202202625,tt1178663
Bandslam,2009.0,5210988.0,rl2470807041,tt0976222
Moon,2009.0,5010163.0,rl1667597825,tt1182345
Miss March,2009.0,4543320.0,rl3881993729,tt1151922
Magnificent Desolation: Walking on the Moon,2009.0,34137524.0,rl2791343617,tt0401623
Bright Star,2009.0,4444637.0,rl105481729,tt0810784
Australia,2009.0,49554002.0,rl977634817,tt0455824
"Food, Inc.",2009.0,4417674.0,rl2069005825,tt1286537
Madagascar: Escape 2 Africa,2009.0,180010950.0,rl1382057473,tt0479952
Good Hair,2009.0,4157223.0,rl3847521793,tt1213585
The September Issue,2009.0,3820067.0,rl1701742081,tt1331025
The Class,2009.0,3766810.0,rl1011516929,tt1068646
The Brothers Bloom,2009.0,3531756.0,rl1229555201,tt0844286
Space Station 3D,2009.0,93383953.0,rl3866134017,tt0290296
3 Idiots,2009.0,6532874.0,rl2621539841,tt1187043
Two Lovers,2009.0,3149034.0,rl1651934721,tt1103275
Quantum of Solace,2009.0,168368427.0,rl3445261825,tt0830515
Chéri,2009.0,2715657.0,rl1934329345,tt1179258
Rachel Getting Married,2009.0,12796841.0,rl2322236929,tt1084950
Easy Virtue,2009.0,2656784.0,rl693208577,tt0808244
Sin Nombre,2009.0,2536665.0,rl2624685569,tt1127715
My One and Only,2009.0,2479538.0,rl1734641153,tt1185431
Love Aaj Kal,2009.0,2430083.0,rl3781264897,tt1275863
The Dark Knight,2009.0,533345358.0,rl3729098241,tt0468569
In the Loop,2009.0,2388804.0,rl660243969,tt1226774
Sea Monsters: A Prehistoric Adventure,2009.0,23746066.0,rl1013876225,tt1027743
Adam,2009.0,2277396.0,rl1900054017,tt1185836
Avatar,2010.0,749766139.0,rl876971521,tt0499549
Toy Story 3,2010.0,415004880.0,rl1383564801,tt0435761
Alice in Wonderland,2010.0,334191110.0,rl3393226241,tt1014759
Iron Man 2,2010.0,312433331.0,rl1515881985,tt1228705
The Twilight Saga: Eclipse,2010.0,300531751.0,rl659654145,tt1325004
Inception,2010.0,292576195.0,rl2908456449,tt1375666
Harry Potter and the Deathly Hallows: Part 1,2010.0,295983305.0,rl1248560641,tt0926084
Despicable Me,2010.0,251513985.0,rl2018477569,tt1323594
Shrek Forever After,2010.0,238736787.0,rl57771521,tt0892791
How to Train Your Dragon,2010.0,217581231.0,rl2908259841,tt0892769
The Karate Kid,2010.0,176591618.0,rl3361572353,tt1155076
Clash of the Titans,2010.0,163214888.0,rl961185281,tt0800320
Grown Ups,2010.0,162001186.0,rl1466926593,tt1375670
Tangled,2010.0,200821936.0,rl980256257,tt0398286
Megamind,2010.0,148415853.0,rl2455995905,tt1001526
The Last Airbender,2010.0,131772187.0,rl1516209665,tt0938283
Shutter Island,2010.0,128012934.0,rl2020705793,tt1130884
The Other Guys,2010.0,119219978.0,rl1783858689,tt1386588
Salt,2010.0,118311368.0,rl1651475969,tt0944835
TRON: Legacy,2010.0,172062763.0,rl4000810497,tt1104001
Jackass 3D,2010.0,117229692.0,rl2170193409,tt1116184
Valentine's Day,2010.0,110485654.0,rl611943937,tt0817230
Sherlock Holmes,2010.0,209028679.0,rl3597567489,tt0988045
Robin Hood,2010.0,105269730.0,rl3764880897,tt0955308
The Expendables,2010.0,103068524.0,rl1464894977,tt1320253
Due Date,2010.0,100539043.0,rl4098786817,tt1231583
Alvin and the Chipmunks: The Squeakquel,2010.0,219614612.0,rl1816364545,tt1231580
Date Night,2010.0,98711404.0,rl1984726529,tt1279935
Sex and the City 2,2010.0,95347692.0,rl3060696577,tt1261945
The Book of Eli,2010.0,94835059.0,rl3091629569,tt1037705
The Social Network,2010.0,96962694.0,rl1802536449,tt1285016
The Town,2010.0,92186262.0,rl1685554689,tt0840361
Prince of Persia: The Sands of Time,2010.0,90759676.0,rl3765143041,tt0473075
RED,2010.0,90380162.0,rl2104329729,tt1245526
Percy Jackson & the Olympians: The Lightning Thief,2010.0,88768303.0,rl191399425,tt0814255
Paranormal Activity 2,2010.0,84752907.0,rl2607384065,tt1536044
Little Fockers,2010.0,148438600.0,rl929203713,tt0970866
Eat Pray Love,2010.0,80574010.0,rl777094657,tt0879870
The Chronicles of Narnia: The Voyage of the Dawn Treader,2010.0,104386950.0,rl2657388033,tt0980970
Dear John,2010.0,80014842.0,rl2404156929,tt0989757
Unstoppable,2010.0,81562942.0,rl3581314561,tt0477080
The A-Team,2010.0,77222099.0,rl3829564929,tt0429493
Knight and Day2010 Re-release,2010.0,76423035.0,rl2639103489,tt1013743
Dinner for Schmucks,2010.0,73026337.0,rl2588902913,tt0427152
It's Complicated,2010.0,112735375.0,rl2942600705,tt1230414
True Grit,2010.0,171243005.0,rl3564602881,tt1403865
The Bounty Hunter,2010.0,67061228.0,rl2454095361,tt1038919
Diary of a Wimpy Kid,2010.0,64003625.0,rl1162839553,tt1196141
The Sorcerer's Apprentice,2010.0,63150991.0,rl2540733953,tt0963966
A Nightmare on Elm Street,2010.0,63075011.0,rl2020050433,tt1179056
The Last Song,2010.0,62950384.0,rl2472510977,tt1294226
The Wolfman,2010.0,61979680.0,rl3413870081,tt0780653
Get Him to the Greek,2010.0,60974475.0,rl4032136705,tt1226229
Resident Evil: Afterlife,2010.0,60128566.0,rl2154661377,tt1220634
Why Did I Get Married Too?,2010.0,60095852.0,rl1618707969,tt1391137
Tooth Fairy,2010.0,60022256.0,rl628590081,tt0808510
The Blind Side,2010.0,255959475.0,rl3796338177,tt0878804
Secretariat,2010.0,59713955.0,rl628000257,tt1028576
Easy A,2010.0,58401464.0,rl877757953,tt1282140
Takers,2010.0,57744720.0,rl1397130753,tt1135084
Yogi Bear,2010.0,100246011.0,rl2793047553,tt1302067
Legend of the Guardians: The Owls of Ga'Hoole,2010.0,55675313.0,rl2539095553,tt1219342
Letters to Juliet,2010.0,53032453.0,rl1415480833,tt0892318
Life as We Know It,2010.0,53374681.0,rl3076425217,tt1055292
Wall Street: Money Never Sleeps,2010.0,52474616.0,rl3363407361,tt1027718
Predators,2010.0,52000688.0,rl2926282241,tt1424381
Hot Tub Time Machine,2010.0,50287556.0,rl2136507905,tt1231587
Up in the Air,2010.0,83823381.0,rl3346433537,tt1193138
The Tourist,2010.0,67631157.0,rl1819772417,tt1243957
Kick-Ass,2010.0,48071303.0,rl291276289,tt1250777
Killers,2010.0,47059963.0,rl3294004737,tt1103153
Saw 3D,2010.0,45710178.0,rl2406450689,tt1477076
Cop Out,2010.0,44875481.0,rl206407169,tt1385867
The Lovely Bones,2010.0,44114232.0,rl3328280065,tt0380510
Cats & Dogs: The Revenge of Kitty Galore,2010.0,43585753.0,rl2387117569,tt1287468
Edge of Darkness,2010.0,43313890.0,rl173114881,tt1226273
Death at a Funeral,2010.0,42739347.0,rl4165764609,tt1321509
Step Up 3D,2010.0,42400223.0,rl3665004033,tt1193631
The Last Exorcism,2010.0,41034350.0,rl1180665345,tt1320244
Black Swan,2010.0,106954678.0,rl2286388737,tt0947798
Legion,2010.0,40168080.0,rl559842817,tt1038686
The Crazies,2010.0,39123589.0,rl1833797121,tt0455407
The Fighter,2010.0,93617009.0,rl1213433345,tt0964517
Crazy Heart,2010.0,39464306.0,rl1699579393,tt1263670
For Colored Girls,2010.0,37729698.0,rl1481803265,tt1405500
The Back-up Plan,2010.0,37490007.0,rl1833272833,tt1212436
Burlesque,2010.0,39440655.0,rl4266231297,tt1126591
Vampires Suck,2010.0,36661504.0,rl343508481,tt1666186
The American,2010.0,35606376.0,rl2873329153,tt1440728
Green Zone,2010.0,35053660.0,rl1129809409,tt0947810
Marmaduke,2010.0,33644788.0,rl1214481921,tt1392197
Devil,2010.0,33601190.0,rl510100993,tt1314655
Hereafter,2010.0,32746941.0,rl5867009,tt1212419
When in Rome,2010.0,32680633.0,rl3547891201,tt1185416
She's Out of My League,2010.0,32010860.0,rl1867941377,tt0815236
Scott Pilgrim vs. the World,2010.0,31524275.0,rl2674427393,tt0446029
Charlie St. Cloud,2010.0,31162545.0,rl424379905,tt1438254
Love & Other Drugs,2010.0,32367005.0,rl878740993,tt0758752
Morning Glory,2010.0,31011732.0,rl1449494017,tt1126618
Daybreakers,2010.0,30101577.0,rl1481410049,tt0433362
Nanny McPhee Returns,2010.0,29011215.0,rl3563292161,tt1415283
The Princess and the Frog,2010.0,104400899.0,rl3916137985,tt0780521
The Switch,2010.0,27779426.0,rl3829761537,tt0889573
Brooklyn's Finest,2010.0,27163593.0,rl1598653953,tt1210042
Machete,2010.0,26593646.0,rl1549829633,tt0985694
Ramona and Beezus,2010.0,26167002.0,rl3530196481,tt0493949
